275	"Clash"	0	50	50	50	6	10000	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	1	-1	-1	-1	100	0	0
276	"Harsh Strike"	74	100	12	0	3	500	0	150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	276	0	0	1	0	0	0	0	0	0	4	1	30	-1	-1	110	0	0
277	"Shining Peak"	92	70	50	20	4	0	200	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	277	0	0	1	0	1	0	0	0	0	4	1	-1	-1	-1	110	0	0
278	"Wrath"	66	0	100	50	0	60000	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	278	1	0	0	218	2	0	0	0	0	0	2	-1	-1	-1	100	0	0
279	"Breche"	300	400	40	20	3	500	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	279	0	0	1	0	1	0	0	0	0	4	2	-1	-1	-1	110	0	0
280	"Explosion"	0	50	0	0	2	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	110	0	0
281	"Magic Pin Explosion"	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
282	"Spirit Hook"	180	255	27	21	3	0	0	0	0	0	1480	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	441	0	0	1	0	0	0	1	0	0	7	4	10	-1	-1	105	1	0
283	"Magic Arrow"	50	45	15	5	8	0	142	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	79	0	0	2	0	1	0	0	0	0	9	3	500	-1	-1	100	0	0
284	"Plasma Ball"	130	100	120	35	8	4000	600	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	80	0	0	2	0	1	0	0	0	0	9	3	200	-1	-1	110	0	0
285	"Lightning Storm"	160	220	80	37	8	0	1180	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	81	0	0	2	0	1	0	0	0	0	9	3	100	-1	-1	115	1	0
286	"Burst"	200	0	50	0	0	60000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	82	1	0	0	293	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
287	"Haste"	400	0	0	50	0	60000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	83	1	0	0	294	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
288	"Deathside"	85	75	120	20	6	0	930	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	84	0	0	3	306	1	0	2	0	0	11	3	150	-1	-1	125	1	0
289	"Darkness"	83	0	100	50	5	5000	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	85	1	0	0	301	2	1	0	1	0	11	-1	-1	-1	-1	100	0	0
291	"Elite Monster Skill"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0	0
292	"Sword Inertia"	30	10	5	0	6	0	0	50	100	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	86	0	0	1	0	1	0	0	0	0	2	2	150	-1	-1	100	0	0
293	"Bat Flock"	150	90	20	5	6	0	0	100	380	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	87	0	0	1	0	1	0	0	0	0	0	2	150	-1	-1	100	0	0
294	"Pierce Attack"	160	170	30	10	6	0	0	300	1100	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	88	0	0	1	0	0	0	0	0	0	2	2	150	-1	-1	120	1	0
295	"Detection"	350	0	100	100	0	5000	0	0	800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	89	1	0	0	316	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
297	"Demolish"	400	0	50	0	0	60000	0	0	1450	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	90	1	0	0	317	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
300	"Durability Reduction (1)"	0	37	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
301	"Increases PvP Defense Rate"	0	12	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
302	"Maximum SD increase"	0	13	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	2	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
303	"Auto Mana Recovery Increase"	0	7	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	2	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
304	"Poison Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	5	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	2	5	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
305	"Durability Reduction (2)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	6	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
306	"SD Recovery Speed Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	7	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
307	"Automatic HP Recovery Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	8	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
308	"Lightning Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	2	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3	9	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
309	"Defense Increase"	0	16	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	4	10	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
310	"Automatic AG Recovery Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	4	11	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
311	"Ice Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	4	12	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
312	"Durability Reduction (3)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	5	13	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
313	"Defense Success Rate Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	5	14	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
314	"Cast Invincibility"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	6	15	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
315	"Armor Set Bonus Increase"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	6	16	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
316	"Vengeance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	6	17	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
317	"Energy Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	7	18	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
318	"Stamina Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	7	19	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
319	"Agility Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	7	20	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
320	"Strength Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	7	21	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
321	"Wing of Storm Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	22	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
322	"Wing of Storm Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	23	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
323	"Iron Defense"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	0	0	0	6	15	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
324	"Wing of Storm Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	35	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
325	"Attack Success Rate Increase"	0	13	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	1	36	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
326	"Cyclone Strengthener"	0	4	9	0	2	0	0	0	0	0	0	4	0	4	22	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	2	37	1	0	0	0	26	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	165	0	0
327	"Slash Strengthener"	0	40	10	0	2	0	0	0	0	0	0	4	0	4	23	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	2	38	1	0	0	0	27	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	185	0	0
328	"Falling Slash Strengthener"	0	17	9	0	3	0	0	0	0	0	0	4	0	4	19	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	39	1	0	0	0	28	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	180	0	0
329	"Lunge Strengthener"	0	17	9	0	2	0	0	0	0	0	0	4	0	4	20	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	2	40	1	0	0	0	29	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	170	0	0
330	"Twisting Slash Strengthener"	0	40	10	10	2	0	0	0	0	0	0	4	0	4	41	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	3	41	1	0	0	0	30	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0	0
331	"Rageful Blow Strengthener"	170	22	25	22	3	0	0	0	0	0	0	3	0	4	42	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	3	42	1	0	0	0	31	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	125	0	0
332	"Twisting Slash Mastery"	0	1	22	20	2	0	0	0	0	0	0	4	0	4	330	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	41	1	0	0	0	32	0	0	0	0	1	1	0	1	0	0	1	40	-1	-1	150	0	0
333	"Rageful Blow Mastery"	170	1	50	30	3	0	0	0	0	0	0	3	0	4	331	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	42	1	0	0	0	33	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	125	0	0
334	"Maximum Life Increase"	0	9	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	4	43	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
335	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	3	44	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
336	"Death Stab Strengthener"	160	22	15	13	4	0	0	0	0	0	0	4	0	4	43	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	45	1	0	0	0	36	0	0	1	0	0	0	0	0	0	2	1	150	-1	-1	105	0	0
337	"Strike of Destruction Power Up"	100	22	30	24	5	0	0	0	0	0	0	2	0	4	232	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	46	1	0	0	0	37	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	135	0	0
338	"Maximum Mana Increase"	0	9	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	5	47	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
339	"Death Stab Proficiency"	160	22	30	26	4	0	0	0	0	0	0	4	0	4	336	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	45	1	0	0	0	39	0	0	0	0	0	0	0	0	0	2	1	150	-1	-1	105	0	0
340	"Strike of Destruction Proficiency"	100	22	30	24	5	0	0	0	0	0	0	2	0	4	337	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	46	1	0	0	0	40	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	135	0	0
341	"Maximum AG Increase"	0	8	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	6	48	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
342	"Death Stab Mastery"	160	7	30	26	4	0	0	0	0	0	0	4	0	4	339	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	45	1	0	0	0	42	0	0	0	0	0	0	0	0	0	2	1	150	-1	-1	105	0	0
343	"Strike of Destruction Mastery"	100	22	30	24	5	0	0	0	0	0	0	2	0	4	340	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	46	1	0	0	0	43	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	135	0	0
344	"Blood Storm"	0	25	87	29	3	5000	0	0	0	0	0	4	0	4	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	8	49	10	0	0	0	44	0	0	0	0	1	0	2	1	0	2	1	200	-1	-1	138	0	0
345	"Combo Strengthener"	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	50	1	0	0	0	45	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
346	"Blood Storm Strengthener"	0	5	95	31	3	3000	0	0	0	0	0	4	0	4	344	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	9	49	1	0	0	0	46	0	0	1	0	1	0	2	1	0	2	1	200	-1	-1	138	0	0
347	"Attack Rate"	0	14	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	1	51	1	0	0	0	47	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
348	"Two-handed Sword Strengthener"	0	42	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	2	52	1	0	0	0	48	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
349	"One-handed Sword Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	2	53	1	0	0	0	49	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
350	"Mace Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	54	1	0	0	0	50	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
351	"Spear Strengthener"	0	41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	55	1	0	0	0	51	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
352	"Two-handed Sword Mastery"	0	41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	3	56	1	0	0	0	52	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
353	"One-handed Sword Mastery"	0	23	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	3	57	1	0	0	0	53	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
354	"Mace Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	58	1	0	0	0	54	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
355	"Spear Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	59	1	0	0	0	55	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
356	"Swell Life Strengthener"	120	7	24	26	0	0	0	0	0	0	0	0	-1	4	48	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	4	60	1	0	0	0	56	1	0	0	8	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
357	"Mana Reduction"	0	18	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	4	61	1	0	0	0	57	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
358	"Monster Attack SD Increment"	0	11	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	4	62	1	0	0	0	58	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
359	"Monster Attack Life Increment"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	4	63	1	0	0	0	59	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
360	"Swell Life Proficiency"	120	7	26	28	0	0	0	0	0	0	0	0	-1	4	356	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	5	60	1	0	0	0	60	1	0	0	135	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
361	"Minimum Attack Power Increase"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	3	0	0	3	0	3	3	5	64	1	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
362	"Monster Attack Mana Increment"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	5	65	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
363	"Swell Life Mastery"	120	7	28	30	0	0	0	0	0	0	0	0	-1	4	360	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	60	1	0	0	0	63	1	0	0	136	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
364	"Maximum Attack Power Increase"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	3	0	0	3	0	3	3	6	66	1	0	0	0	64	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
366	"Increases critical damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	6	68	1	0	0	0	66	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
367	"Restores all Mana"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	7	69	1	0	0	0	67	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
368	"Restores all HP"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	7	70	1	0	0	0	68	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
369	"Increases excellent damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	7	71	1	0	0	0	69	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
370	"Increases double damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	8	72	1	0	0	0	70	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
371	"Increases chance of ignore Def"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	9	73	1	0	0	0	71	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
372	"Restores all SD"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	8	74	1	0	0	0	72	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
373	"Increases triple damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	0	3	0	0	9	75	1	0	0	0	73	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
374	"Eternal Wings Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	76	1	0	0	0	74	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
375	"Eternal Wings Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	77	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
377	"Eternal Wings Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	79	1	0	0	0	77	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
378	"Flame Strengthener"	35	17	55	0	6	0	160	0	0	0	0	1	1	4	5	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	2	80	1	0	0	0	78	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	120	0	0
379	"Lightning Strengthener"	13	40	20	0	6	0	72	0	0	0	0	4	1	4	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	2	81	1	0	0	0	79	0	0	2	0	0	0	0	0	0	0	3	40	-1	-1	180	0	0
380	"Expansion of Wizardry Power Up"	220	1	220	55	6	0	1058	0	0	0	0	0	1	4	233	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	2	82	1	0	0	0	80	1	0	2	138	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
381	"Inferno Strengthener"	88	4	220	0	0	0	724	0	0	0	0	1	1	4	14	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	3	83	1	0	0	0	81	0	0	2	0	1	1	0	1	0	0	3	90	-1	-1	110	0	0
382	"Blast Strengthener"	80	17	165	0	6	0	500	0	0	0	0	4	1	4	13	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	3	84	1	0	0	0	82	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	130	0	0
383	"Expansion of Wizardry Mastery"	220	1	220	55	6	0	1058	0	0	0	0	0	1	4	380	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	3	82	1	0	0	0	83	1	0	0	139	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
384	"Poison Strengthener"	30	40	46	0	6	0	140	0	0	0	0	5	1	4	1	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	3	85	1	0	0	0	84	0	0	2	0	0	0	0	0	0	0	3	50	-1	-1	150	0	0
385	"Evil Spirit Strengthener"	50	4	108	0	6	0	220	0	0	0	0	5	1	4	9	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	4	86	1	0	0	0	85	0	0	2	0	1	0	0	0	0	0	3	150	-1	-1	110	0	0
386	"Magic Mastery"	50	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	3	4	87	1	0	0	0	86	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
387	"Decay Strengthener"	96	17	120	10	6	0	953	0	0	0	0	5	1	4	38	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	4	88	1	0	0	0	87	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	110	0	0
388	"Hellfire Strengthener"	60	40	176	0	0	0	260	0	0	0	0	1	1	4	10	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	5	89	1	0	0	0	88	0	0	2	0	1	1	0	1	0	0	3	200	-1	-1	130	0	0
389	"Ice Strengthener"	25	40	42	0	6	0	120	0	0	0	0	2	1	4	7	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	5	90	1	0	0	0	89	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	150	0	0
390	"Meteor Strengthener"	21	40	13	0	6	0	104	0	0	0	0	3	1	4	2	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	6	210	1	0	0	0	90	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	190	0	0
391	"Ice Storm Strengthener"	93	17	110	5	6	0	849	0	0	0	0	2	1	4	39	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	6	92	1	0	0	0	91	0	0	2	0	1	0	0	0	0	0	3	90	-1	-1	115	0	0
