////////////////////////////////////////////////////////////////////////////////					Flag							
// 	[Text Ver]	1.1.8.0										
//	[작업자]	박혜진										
//	[작업일]	2016-09-08 01:45 pm										
//	[작업 내용]	닉시스 호수 게이트 추가										
////////////////////////////////////////////////////////////////////////////////												
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel	GoToGate	
344	0	81	162	16	163	17	0	5	270	-1	-1	//칼루탄2 이동 명령 리젠
//도플갱어 맵												
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel		
345	0	82	60	66	63	69	0	0	0	-1	-1	
346	0	82	69	195	72	198	0	0	0	-1	-1	
347	0	82	196	187	199	190	0	0	0	-1	-1	
348	0	82	187	61	190	64	0	0	0	-1	-1	
												
349	0	83	60	66	63	69	0	0	0	-1	-1	
350	0	83	69	195	72	198	0	0	0	-1	-1	
351	0	83	196	187	199	190	0	0	0	-1	-1	
352	0	83	187	61	190	64	0	0	0	-1	-1	
												
353	0	84	60	66	63	69	0	0	0	-1	-1	
354	0	84	69	195	72	198	0	0	0	-1	-1	
355	0	84	196	187	199	190	0	0	0	-1	-1	
356	0	84	187	61	190	64	0	0	0	-1	-1	
												
357	0	85	60	66	63	69	0	0	0	-1	-1	
358	0	85	69	195	72	198	0	0	0	-1	-1	
359	0	85	196	187	199	190	0	0	0	-1	-1	
360	0	85	187	61	190	64	0	0	0	-1	-1	
												
361	0	86	60	66	63	69	0	0	0	-1	-1	
362	0	86	69	195	72	198	0	0	0	-1	-1	
363	0	86	196	187	199	190	0	0	0	-1	-1	
364	0	86	187	61	190	64	0	0	0	-1	-1	
												
365	0	87	60	66	63	69	0	0	0	-1	-1	
366	0	87	69	195	72	198	0	0	0	-1	-1	
367	0	87	196	187	199	190	0	0	0	-1	-1	
368	0	87	187	61	190	64	0	0	0	-1	-1	
												
369	0	88	60	66	63	69	0	0	0	-1	-1	
370	0	88	69	195	72	198	0	0	0	-1	-1	
371	0	88	196	187	199	190	0	0	0	-1	-1	
372	0	88	187	61	190	64	0	0	0	-1	-1	
												
373	0	89	60	66	63	69	0	0	0	-1	-1	
374	0	89	69	195	72	198	0	0	0	-1	-1	
375	0	89	196	187	199	190	0	0	0	-1	-1	
376	0	89	187	61	190	64	0	0	0	-1	-1	
												
377	0	90	60	66	63	69	0	0	0	-1	-1	
378	0	90	69	195	72	198	0	0	0	-1	-1	
379	0	90	196	187	199	190	0	0	0	-1	-1	
380	0	90	187	61	190	64	0	0	0	-1	-1	
												
381	0	82	123	120	129	134	0	0	0	-1	-1	
382	0	82	123	126	134	132	0	0	0	-1	-1	
383	0	82	127	121	133	133	0	0	0	-1	-1	
384	0	82	123	121	133	128	0	0	0	-1	-1	
												
385	0	83	123	120	129	134	0	0	0	-1	-1	
386	0	83	123	126	134	132	0	0	0	-1	-1	
387	0	83	127	121	133	133	0	0	0	-1	-1	
388	0	83	123	121	133	128	0	0	0	-1	-1	
												
389	0	84	123	120	129	134	0	0	0	-1	-1	
390	0	84	123	126	134	132	0	0	0	-1	-1	
391	0	84	127	121	133	133	0	0	0	-1	-1	
392	0	84	123	121	133	128	0	0	0	-1	-1	
												
393	0	85	123	120	129	134	0	0	0	-1	-1	
394	0	85	123	126	134	132	0	0	0	-1	-1	
395	0	85	127	121	133	133	0	0	0	-1	-1	
396	0	85	123	121	133	128	0	0	0	-1	-1	
												
397	0	86	123	120	129	134	0	0	0	-1	-1	
398	0	86	123	126	134	132	0	0	0	-1	-1	
399	0	86	127	121	133	133	0	0	0	-1	-1	
400	0	86	123	121	133	128	0	0	0	-1	-1	
												
401	0	87	123	120	129	134	0	0	0	-1	-1	
402	0	87	123	126	134	132	0	0	0	-1	-1	
403	0	87	127	121	133	133	0	0	0	-1	-1	
404	0	87	123	121	133	128	0	0	0	-1	-1	
												
405	0	88	123	120	129	134	0	0	0	-1	-1	
406	0	88	123	126	134	132	0	0	0	-1	-1	
407	0	88	127	121	133	133	0	0	0	-1	-1	
408	0	88	123	121	133	128	0	0	0	-1	-1	
												
409	0	89	123	120	129	134	0	0	0	-1	-1	
410	0	89	123	126	134	132	0	0	0	-1	-1	
411	0	89	127	121	133	133	0	0	0	-1	-1	
412	0	89	123	121	133	128	0	0	0	-1	-1	
												
413	0	90	123	120	129	134	0	0	0	-1	-1	
414	0	90	123	126	134	132	0	0	0	-1	-1	
415	0	90	127	121	133	133	0	0	0	-1	-1	
416	0	90	123	121	133	128	0	0	0	-1	-1	
												
//아케론 게이트 추가 (2011.07.05) 설희원												
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel		
417	0	91	51	190	60	197	0	0	300	-1	417	//아케론마을 입구
												
418	0	91	26	168	28	172	419	0	300	-1	-1	//마을에서 사냥터1
419	0	91	112	161	114	166	0	0	300	-1	-1	
												
420	0	91	115	168	118	170	421	0	300	-1	-1	//사냥터1에서 마을
421	0	91	33	167	37	170	0	0	300	-1	-1	
												
422	0	91	82	204	86	205	423	0	300	-1	-1	//마을에서 사냥터 2
423	0	91	151	198	156	200	0	0	300	-1	-1	
												
424	0	91	147	202	148	206	425	0	300	-1	-1	//사냥터2에서 마을
425	0	91	81	197	83	199	0	0	300	-1	-1	
												
//아르카쟁 게이트 추가 (2011.08.16) 설희원												
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel		
426	0	92	51	190	60	197	0	0	0	-1	426	//아케론마을 입구
												
427	0	92	26	168	28	172	428	0	0	-1	-1	//마을에서 사냥터1
428	0	92	112	161	114	166	0	0	0	-1	-1	
												
429	0	92	115	168	118	170	430	0	0	-1	-1	//사냥터1에서 마을
430	0	92	33	167	37	170	0	0	0	-1	-1	
												
431	0	92	82	204	86	205	432	0	0	-1	-1	//마을에서 사냥터 2
432	0	92	151	198	156	200	0	0	0	-1	-1	
												
433	0	92	147	202	148	206	434	0	0	-1	-1	//사냥터2에서 마을
434	0	92	81	197	83	199	0	0	0	-1	-1	
												
//아케론 게이트 추가 - 데벤테르 골짜기 (2012-06-25 홍승욱)												
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel		
435	0	91	52	161	53	163	436	0	300	-1	-1	
436	0	95	19	104	20	105	0	1	300	-1	417	// 아케론 안전지대 -> 데벤테르
												
437	0	95	17	106	18	107	438	0	300	-1	-1	
438	0	91	54	163	55	164	0	5	300	-1	-1	// 데벤테르 -> 아케론 안전지대
//아케론 게이트 추가 - 데벤테르 골짜기 아르카쟁 맵 (2012-06-25 홍승욱)												
439	0	92	52	161	53	163	440	0	300	-1	-1	
440	0	96	19	104	20	105	0	1	300	-1	426	// 아케론 안전지대 -> 데벤테르 (아르카쟁 진행 시)
												
441	0	96	17	106	18	107	442	0	300	-1	-1	
442	0	92	54	163	55	164	0	5	300	-1	-1	// 데벤테르 -> 아케론 안전지대 (아르카쟁 진행 시)
												
// 카오스캐슬_최강자전												
443	0	97	31	88	36	95	0	0	0	-1	-2	//카오스캐슬 최강자전
// 환영의사원_최강자전 (2013-05-06 사재일)												
444	0	98	98	128	108	137	0	0	0	-1	-2	//환영의사원 최강자전 대기실 #1
445	0	99	98	128	108	137	0	0	0	-1	-2	//환영의사원 최강자전 대기실 #2
												
446	0	98	141	41	146	45	0	0	0	-1	-2	//환영의사원 최강자전 연합군 시작 위치 #1
447	0	99	141	41	146	45	0	0	0	-1	-2	//환영의사원 최강자전 연합군 시작 위치 #2
												
448	0	98	194	124	198	127	0	0	0	-1	-2	//환영의사원 최강자전 환영교단 시작 위치 #1
449	0	99	194	124	198	127	0	0	0	-1	-2	//환영의사원 최강자전 환영교단 시작 위치 #2
// 아케론 게이트 추가 - 우르크산 (2013-06-25 김의건)												
450	0	91	65	218	67	219	451	3	300	-1	-1	
451	0	100	24	90	25	86	0	5	300	-1	417	// 아케론 안전지대 -> 우르크산
												
452	0	100	19	87	20	88	453	5	300	-1	-1	
453	0	91	62	213	64	214	0	3	300	-1	-1	// 우르크산 -> 아케론 안전지대
// 우르크산 필드포탈 - 우르크산 (2013-07-04 김의건)												
454	0	100	42	80	44	81	455	0	300	-1	-1	// 필드포탈A(파랑)
455	0	100	212	31	213	32	0	0	300	-1	-1	
												
456	0	100	215	33	217	34	457	0	300	-1	-1	// 필드포탈B(파랑)
457	0	100	40	82	41	84	0	0	300	-1	-1	
												
458	0	100	40	97	42	98	459	0	300	-1	-1	// 필드포탈A(빨강)
459	0	100	107	225	109	226	0	0	300	-1	-1	
												
460	0	100	108	229	110	230	461	0	300	-1	-1	// 필드포탈B(빨강)
461	0	100	39	94	40	95	0	0	300	-1	-1	
// 아르카쟁 아케론 게이트 추가 - 우르크산 (2013-06-25 김의건)												
//462	0	92	65	218	67	219	451	3	0	-1	-1	
//463	0	101	24	90	25	86	0	5	0	-1	-1	// 아케론 안전지대 -> 우르크산
												
//464	0	101	19	87	20	88	450	5	0	-1	-1	
//465	0	92	62	213	64	214	0	3	0	-1	-1	// 우르크산 -> 아케론 안전지대
// 아르카쟁 우르크산 필드포탈 - 우르크산 (2013-07-04 김의건)												
//466	0	101	42	80	44	81	455	0	0	-1	-1	// 필드포탈A(파랑)
//467	0	101	212	31	213	32	0	0	0	-1	-1	
												
//468	0	101	215	33	217	34	457	0	0	-1	-1	// 필드포탈B(파랑)
//469	0	101	40	82	41	84	0	0	0	-1	-1	
												
//470	0	101	40	97	42	98	459	0	0	-1	-1	// 필드포탈A(빨강)
//471	0	101	107	225	109	226	0	0	0	-1	-1	
												
//472	0	101	108	229	110	230	461	0	0	-1	-1	// 필드포탈B(빨강)
//473	0	101	39	94	40	95	0	0	0	-1	-1	
// 악마의광장_최강자전												
474	0	102	125	126	130	130	0	0	10	-1	-2	//시련의광장 진입
// 던전 필드포탈 추가(2014-02-21 김의건)												
475	0	1	115	231	117	233	476	0	0	-1	-1	//던전 1층 필드 포탈 A -> B
476	0	1	45	152	48	155	0	0	0	-1	-1	
												
477	0	1	45	148	47	150	478	0	0	-1	-1	//던전 1층 필드 포탈 B -> A
478	0	1	112	232	113	234	0	0	0	-1	-1	
												
479	0	1	233	106	237	108	480	0	0	-1	-1	//던전 2층 필드 포탈 A -> B
480	0	1	241	85	242	89	0	0	0	-1	-1	
												
481	0	1	244	86	245	89	482	0	0	-1	-1	//던전 2층 필드 포탈 B -> A
482	0	1	229	108	231	110	0	0	0	-1	-1	
// 시련의광장(Battle) (2014-06-23 사재일)												
483	0	103	125	126	130	130	0	0	10	-1	-2	//시련의광장(Battle) 진입 #1
484	0	104	125	126	130	130	0	0	10	-1	-2	//시련의광장(Battle) 진입 #2
485	0	105	125	126	130	130	0	0	10	-1	-2	//시련의광장(Battle) 진입 #3
486	0	106	125	126	130	130	0	0	10	-1	-2	//시련의광장(Battle) 진입 #4
// 아케론 게이트 추가 - 나르스 (2014-09-29 박혜진)												
487	0	91	90	181	91	184	488	3	300	-1	-1	
488	0	110	213	193	214	196	0	5	300	-1	417	// 아케론 안전지대 -> 나르스
												
489	0	110	211	190	212	191	490	5	300	-1	-1	
490	0	91	94	184	95	187	0	3	300	-1	-1	// 나르스 -> 아케론 안전지대
// 필드포탈 - 나르스 (2014-09-29 박혜진)												
491	0	110	179	148	180	149	492	0	300	-1	-1	
492	0	110	133	166	136	167	0	0	300	-1	-1	//코어 마그리피 둥지 입구 -> 출구
												
493	0	110	131	170	133	171	494	0	300	-1	-1	
494	0	110	213	193	214	196	0	0	300	-1	-1	//코어 마그리피 둥지 출구 -> 나르스 입구
												
495	0	110	179	185	180	187	496	0	300	-1	-1	// 필드포탈A(빨강)
496	0	110	127	29	128	30	0	0	300	-1	-1	
												
497	0	110	126	33	127	34	498	0	300	-1	-1	// 필드포탈B(빨강)
498	0	110	181	188	183	188	0	0	300	-1	-1	
												
499	0	110	179	210	180	211	500	0	300	-1	-1	// 필드포탈A(파랑)
500	0	110	34	198	35	199	0	0	300	-1	-1	
												
501	0	110	36	195	37	196	502	0	300	-1	-1	// 필드포탈B(파랑)
502	0	110	181	208	183	209	0	0	300	-1	-1	
//이벤트맵 광장 게이트 추가												
503	0	79	203	56	207	59	0	0	0	-1	-1	//로랜시장에서 마을(로랜시장)
504	0	79	188	90	192	91	0	0	0	-1	-1	//블러드캐슬 npc 앞으로 이동
505	0	79	221	91	227	92	0	0	0	-1	-1	//악마의광장 npc 앞으로 이동
506	0	79	191	20	194	23	0	0	0	-1	-1	//환영사원 npc 앞으로 이동
507	0	79	170	55	173	59	0	0	0	-1	-1	//도플갱어 npc 앞으로 이동
508	0	79	230	28	236	29	0	0	0	-1	-1	//바르카 npc 앞으로 이동
// Season11 P.1 페리아 (2015-06-10 사재일)												
509	0	112	236	152	237	153	0	0	400	-1	509	//이동명령창 이동
510	0	8	176	38	178	40	511	0	400	-1	-1	//타르칸에서 페리아로 이동
511	0	112	236	152	237	153	0	0	400	-1	-1	//페리아로의 진입 좌표
512	0	112	198	173	199	175	513	0	400	-1	-1	//블루포털(입구쪽)에서
513	0	112	107	67	108	68	0	0	400	-1	-1	//레드포털(사냉터)로 나옴
514	0	112	80	233	81	235	515	0	400	-1	-1	//블루포털(사냥터)에서
515	0	112	201	155	202	156	0	0	400	-1	-1	//블루포털(입구쪽)로 나옴
516	0	112	199	137	200	138	517	0	400	-1	-1	//레드포털(입구쪽)에서
517	0	112	82	226	83	227	0	0	400	-1	-1	//블루포털(사냥터)로 나옴
518	0	112	100	66	101	68	519	0	400	-1	-1	//레드포털(사냥터)에서
519	0	112	201	155	202	156	0	0	400	-1	-1	//레드포털(입구쪽)로 나옴
520	0	112	236	175	239	176	521	0	400	-1	-1	//페리아에서 타르칸
521	0	8	187	54	189	55	0	0	400	-1	-1	//타르칸으로의 진입좌표
// Season12 Part1 닉시스호수 (2016-09-05 박혜진)												
522	0	113	24	118	27	121	0	0	700	-1	522	//이동명령창 이동(닉시스 호수)
												
523	0	57	208	219	211	221	524	3	700	-1	-1	//라클리온 -> 닉시스 호수
524	0	113	24	118	27	121	0	1	700	-1	-1	
												
525	0	113	17	118	19	121	526	1	700	-1	-1	//닉시스 호수 -> 라클리온
526	0	57	214	203	218	206	0	3	700	-1	-1	
// 필드포탈 - 닉시스 호수 (2016-09-07 박혜진)												
527	0	113	62	108	67	112	528	0	700	-1	-1	// 필드포탈A(블루)
528	0	113	149	85	152	88	0	0	700	-1	-1	
												
529	0	113	143	89	149	91	530	0	700	-1	-1	// 필드포탈B(블루)
530	0	113	60	108	62	112	0	0	700	-1	-1	
												
531	0	113	22	228	27	229	0	0	700	-1	-1	// 정령 닉시 -> 보스존(닉스의 안식처)
// Season12 Part1 차원의 미궁 (2016-09-05 박혜진)												
// 인스턴스 광장 이동												
												
532	0	79	227	55	227	60	533	0	0	-1	-1	//이벤트맵 광장 -> 인스턴스 광장
533	0	114	232	56	234	59	0	0	0	-1	533	
												
534	0	114	228	56	229	59	535	0	0	-1	-1	//인스턴스 광장 -> 이벤트맵 광장
535	0	79	223	56	224	59	0	0	0	-1	-1	
// 4차 전직 NPC 이동 게이트 설정 (2017-03-14 사재일)												
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel		
//536	0	0	131	147	132	148	537	0	0	-1	-1	// A-1 // 로랜시아에서 114번 맵으로
537	0	114	238	237	239	238	0	0	750	-1	-1	// A-2 // 114번 도착 좌표
//538	0	114	240	239	241	240	0	0	0	-1	-1	// B-1 114번에서 로랜시아로
//539	0	0	138	120	139	121	0	0	0	-1	-1	// B-2 로랜시아 도착 좌표
540	0	121	147	27	148	28	0	0	0	-1	-2	// 퀘스트 도착 좌표
// 리뉴얼던전 걸어서 이동 좌표 설정 (2017-03-30 사재일)												
541	0	0	176	29	178	32	542	0	770	-1	-1	//로랜시아 -> 리뉴얼던전 1층
542	0	116	120	125	121	128	0	0	770	-1	542	
543	0	116	117	124	118	125	544	0	770	-1	-1	//리뉴얼던전1층 -> 로랜시아
544	0	0	179	30	181	31	0	0	770	-1	-1	
545	0	116	130	130	131	131	546	0	770	-1	-1	// 리뉴얼던전1층 -> 리뉴얼던전 2층
546	0	117	131	128	132	129	0	0	770	-1	546	
547	0	117	129	131	132	132	548	0	770	-1	-1	// 리뉴얼던전2층 -> 리뉴얼던전 1층
548	0	116	128	127	129	130	0	0	770	-1	-1	
549	0	117	116	124	117	127	550	0	770	-1	-1	// 리뉴얼던전 2층 -> 리뉴얼던전3층
550	0	118	123	123	124	124	0	0	770	-1	550	
551	0	118	121	118	122	120	552	0	770	-1	-1	// 리뉴얼던전 3층 -> 리뉴얼던전2층
552	0	117	131	127	132	128	0	0	770	-1	-1	
553	0	118	135	130	136	131	554	0	770	-1	-1	// 리뉴얼던전 3층 -> 리뉴얼던전4층
554	0	119	125	119	126	120	0	0	770	-1	554	
555	0	119	122	117	123	119	556	0	770	-1	-1	// 리뉴얼던전 4층 -> 리뉴얼던전 3층
556	0	118	135	127	136	128	0	0	770	-1	-1	
557	0	119	136	131	137	132	558	0	770	-1	-1	// 리뉴얼던전 4층 -> 리뉴얼던전 5층
558	0	120	126	119	127	120	0	0	770	-1	558	
559	0	120	121	118	122	120	560	0	770	-1	-1	// 리뉴얼던전 5층 -> 리뉴얼던전 4층
560	0	119	136	127	137	128	0	0	770	-1	-1	
// 리뉴얼던전 맵이동으로 이동 & 죽었을 때 안전지대 이동 (2017-03-30 사재일)												
561	0	116	120	125	121	128	0	0	770	-1	-1	// 리뉴얼던전 1층
562	0	117	131	128	132	129	0	0	770	-1	-1	// 리뉴얼던전 2층
563	0	118	123	123	124	124	0	0	770	-1	-1	// 리뉴얼던전 3층
564	0	119	125	119	126	120	0	0	770	-1	-1	// 리뉴얼던전 4층
565	0	120	126	119	127	120	0	0	770	-1	-1	// 리뉴얼던전 5층
// 센트의 마을로 이동 게이트 좌표 (2017-04-28 사재일)												
566	0	0	138	120	139	121	0	0	0	-1	-1	// B-2 // 로랜시아 도착 좌표
//어둠의늪(2017-09-14 최유진)												
567	0	122	128	110	140	125	0	0	800	-1	567	//어둠의늪 안전지대(이동명령창)
568	0	122	126	128	127	129	569	0	800	-1	-1	//불입구
569	0	122	103	159	104	160	0	0	800	-1	-1	//어둠의늪(불)	
570	0	122	107	154	108	155	571	0	800	-1	-1	//어둠의늪(불)	
571	0	122	128	125	129	126	0	0	800	-1	-1	//불출구(안전지대)	
572	0	122	148	111	148	113	573	0	800	-1	-1	//물입구	
573	0	122	182	102	183	103	0	0	800	-1	-1	//어둠의늪(물)	
574	0	122	177	102	177	104	575	0	800	-1	-1	//어둠의늪(물)	
575	0	122	142	112	143	113	0	0	800	-1	-1	//물출구(안전지대)	
576	0	122	132	102	133	103	577	0	800	-1	-1	//암흑입구	
577	0	122	132	68	133	69	0	0	800	-1	-1	//어둠의늪(암흑)	
578	0	122	133	73	135	73	579	0	800	-1	-1	//어둠의늪(암흑)	
579	0	122	133	107	134	108	0	0	800	-1	-1	//암흑출구(안전지대)	
580	0	122	120	113	121	114	581	0	800	-1	-1	//땅입구	
581	0	122	88	104	89	105	0	0	800	-1	-1	//어둠의늪(땅)	
582	0	122	92	105	92	107	583	0	800	-1	-1	//어둠의늪(땅)	
583	0	122	125	114	126	115	0	0	800	-1	-1	//땅출구(안전지대)	
584	0	122	142	128	144	129	585	0	800	-1	-1	//바람입구	
585	0	122	160	152	161	153	0	0	800	-1	-1	//어둠의늪(바람)	
586	0	122	158	150	160	151	587	0	800	-1	-1	//어둠의늪(바람)	
587	0	122	139	125	140	126	0	0	800	-1	-1	//바람출구(안전지대)	
588	0	122	241	91	242	92	590	0	800	-1	-1	//º¸½ºAO±¸(¹°)	
589	0	122	12	158	13	158	590	0	800	-1	-1	//º¸½ºAO±¸	
590	0	122	192	9	193	11	0	0	800	-1	-1	//어둠의늪(보스존)	
//쿠베라 광산(2018-07-31 박혜진)													
591	0	123	236	87	239	91	0	0	850	-1	591	//쿠베라 광산 안전지대(이동명령창)	
592	0	123	215	109	216	111	593	0	850	-1	-1	//불 입구(입장전용)	
593	0	123	204	64	208	67	0	0	850	-1	591	//불 입장	
594	0	123	207	67	210	68	595	0	850	-1	-1	//불 입구(퇴장전용)	
595	0	123	220	107	221	111	0	0	850	-1	-1	//불 퇴장	
596	0	123	217	116	220	117	597	0	850	-1	-1	//바람 입구(입장전용)	
597	0	126	204	64	208	67	0	0	850	-1	591	//바람 입장	
598	0	126	207	67	210	68	599	0	850	-1	-1	//바람 입구(퇴장전용)	
599	0	123	222	111	225	113	0	0	850	-1	-1	//바람 퇴장	
600	0	123	223	122	226	122	601	0	850	-1	-1	//물 입구(입장전용)	
601	0	124	204	64	208	67	0	0	850	-1	591	//물 입장	
602	0	124	207	67	210	68	603	0	850	-1	-1	//물 입구(퇴장전용)	
603	0	123	226	117	230	119	0	0	850	-1	-1	//물 퇴장	
604	0	123	228	127	231	128	605	0	850	-1	-1	//어둠 입구(입장전용)	
605	0	127	204	64	208	67	0	0	850	-1	591	//어둠 입장	
606	0	127	207	67	210	68	607	0	850	-1	-1	//어둠 입구(퇴장전용)	
607	0	123	233	112	236	124	0	0	850	-1	-1	//어둠 퇴장	
608	0	123	235	129	237	130	609	0	850	-1	-1	//땅 입구(입장전용)	
609	0	125	204	64	208	67	0	0	850	-1	591	//땅 입장	
610	0	125	207	67	210	68	611	0	850	-1	-1	//땅 입구(퇴장전용)	
611	0	123	236	124	239	125	0	0	850	-1	-1	//땅 퇴장	
612	0	2	159	55	160	59	613	3	850	-1	-1	//데비아스 -> 쿠베라 광산	
613	0	123	236	87	239	91	0	3	850	-1	613		
614	0	123	232	86	234	89	615	7	850	-1	-1	//쿠베라 광산 -> 데비아스	
615	0	2	163	54	165	59	0	3	850	-1	615		
616	0	123	224	111	231	115	0	0	850	-1	-1	//쿠베라 광산 안전지대(사망 시 리스폰위치)
//심연의 아틀란스(2019-04-01 노영호)													
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel			
617	0	128	129	126	132	129	0	0	1000	-1	617	//심연의 아틀란스 1층 안전지대(이동명령창)	
618	0	129	128	124	131	127	0	0	1020	-1	618	//심연의 아틀란스 2층 안전지대(이동명령창)	
619	0	130	128	122	131	126	0	0	1030	-1	619	//심연의 아틀란스 3층 안전지대(이동명령창)		
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel		
//스코치드협곡(2019-08-26)												
620	0	131	236	13	242	16	0	0	1050	-1	620	//스코치드협곡 안전지대(이동명령창)
// 필드포탈 - 스코치드 협곡												
621	0	131	196	25	198	27	622	0	1050	-1	-1	// 필드포탈 블루
622	0	131	80	74	82	77	0	0	1050	-1	-1	
623	0	131	75	74	77	76	624	0	1050	-1	-1	// 필드포탈 블루
624	0	131	197	30	200	29	0	0	1050	-1	-1	
625	0	131	206	42	211	43	626	0	1050	-1	-1	// 필드포탈 레드
626	0	131	141	204	145	203	0	0	1050	-1	-1	
627	0	131	143	208	144	210	628	0	1050	-1	-1	// 필드포탈 레드
628	0	131	207	38	210	38	0	0	1050	-1	-1	
629	0	8	188	74	190	76	630	0	1050	-1	-1	//타르칸에서 스코치드협곡으 이동
630	0	131	240	19	244	21	0	0	1050	-1	-1	//스코치드협곡의 진입 좌표
//GateNumber	Flag	MapNumber	x	y	x2	y2	Target gate	Dir	MinLevel	MaxLevel			
//홍연의 이카루스(2020-01-15)													
631	0	132	123	114	132	128	0	0	1070	-1	631	//홍연의 이카루스 안전지대(이동명령창)	
632	0	4	3	238	4	242	633	0	1070	-1	-1	//로스트타워에서 홍연의 이카루스로 이동	
633	0	132	123	114	132	128	0	0	1070	-1	-1	//홍연의 이카루스 진입 좌표	
end													
