////////////////////////////////////////////////////////////////////////////////																																																		
//	[ Text  Version ]	1.2.7.2																																			데미지 구분		타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2			
//	[ 최종 작업자 ]	사재일																																																
//	[ 최종 작업일 ]	2016-07-18 11:32 AM																																																
//	[ 작 업 내 용 ]	Season12 P.1 신스킬 아이템 추가												SkilluseType																																				
////////////////////////////////////////////////////////////////////////////////																																																		
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																		
//속성2 [-1(없음). 0(물리). 1(마법)]																																																		
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																		
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																		
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																		
// 일반스킬 : 0 ~ 299 Index																																																		
// 마스터스킬트리 (3차전직) : 300 ~ 1000 Index  - 신스킬(723 ~ 742 Index 의 경우 일반스킬이나 예외처리 됨																																																		
// 스킬강화트리 (4차전직) : 1001 ~ Index																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	ReqEng	ReqStr	ReqDex	ReqCha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
264	"Dragon Roar"	150	0	50	30	3	700	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	264	0	0	1	0	0	0	0	0	0	7	-1	-1	-1	-1	100	0
265	"Dragon Slasher"	200	0	100	100	4	3000	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	265	0	0	1	0	0	0	0	0	2	7	-1	-1	-1	-1	100	0
266	"Ignore Defense"	120	0	50	10	3	0	404	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	266	1	0	0	129	2	1	0	1	0	0	-1	-1	-1	-1	100	0
267	"Increase Health"	80	0	50	10	7	0	132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	267	1	0	0	130	2	1	0	1	0	0	-1	-1	-1	-1	100	0
268	"Increase Block"	50	0	50	10	7	0	80	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	268	1	0	0	131	2	1	0	1	0	0	-1	-1	-1	-1	100	0
269	"Charge"	0	90	20	15	4	0	0	0	0	0	0	0	1	0	75	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	269	0	0	0	0	0	0	1	0	2	0	-1	-1	-1	-1	100	0
270	"Phoenix Shot"	0	0	30	0	4	1200	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	270	0	1	1	0	0	0	0	0	0	0	4	200	-1	-1	125	0
271	"Spin Step"	83	100	12	0	2	500	0	0	150	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	271	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
272	"Circle Shield"	220	0	100	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	272	1	0	0	216	2	0	0	0	0	8	2	-1	-1	-1	100	0
273	"Obsidian"	74	0	50	50	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	273	1	0	0	217	3	0	0	0	0	0	1	-1	-1	-1	100	0
274	"Magic Pin"	30	80	30	20	2	500	0	300	300	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	274	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
275	"Clash"	0	50	50	50	6	10000	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	2	0	1	-1	-1	-1	100	0
276	"Harsh Strike"	74	100	12	0	3	500	0	150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	276	0	0	1	0	0	0	0	0	0	4	1	30	-1	-1	110	0
277	"Shining Peak"	92	70	50	20	4	0	200	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	277	0	0	1	0	1	0	0	0	0	4	1	-1	-1	-1	110	0
278	"Wrath"	66	0	100	50	0	60000	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	278	1	0	0	218	2	0	0	0	2	0	2	-1	-1	-1	100	0
279	"Breche"	300	400	40	20	3	500	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	279	0	0	1	0	1	0	0	0	2	4	2	-1	-1	-1	110	0
280	"Explosion"	0	50	0	0	2	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	110	0
281	"Magic Pin Explosion"	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
282	"Spirit Hook"	180	255	27	21	3	0	0	0	0	0	1480	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	441	0	0	1	0	0	0	1	0	0	7	4	10	-1	-1	105	1
300	"Durability Reduction (1)"	0	37	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
301	"PvP Defence Rate Increase"	0	12	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
302	"Maximum SD increase"	0	13	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	2	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
303	"Auto Mana Recovery Increase"	0	7	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	2	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
304	"Poison Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	5	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	2	5	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
305	"Durability Reduction (2)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	6	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
306	"SD Recovery Speed Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	7	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
307	"Automatic HP Recovery Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	8	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
308	"Lightning Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	2	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	9	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
309	"Defense Increase"	0	16	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	4	10	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
310	"Automatic AG Recovery Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	4	11	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
311	"Ice Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	4	12	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
312	"Durability Reduction (3)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	5	13	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
313	"Defense Success Rate Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	5	14	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
314	"Cast Invincibility"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	6	15	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
315	"Armor Set Bonus Increase"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	6	16	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
316	"Vengeance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	6	17	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
317	"Energy Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	18	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
318	"Stamina Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	19	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
319	"Agility Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	20	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
320	"Strength Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	21	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
321	"Wing of Storm Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	8	22	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
322	"Wing of Storm Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	8	23	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
323	"Iron Defense"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	6	15	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
324	"Wing of Storm Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	9	35	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
325	"Attack Success Rate Increase"	0	13	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	1	36	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
326	"Cyclone Strengthener"	0	4	9	0	2	0	0	0	0	0	0	4	0	4	22	0	0	0	0	0	3	0	0	0	0	0	0	2	37	1	0	0	0	26	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	165	0
327	"Slash Strengthener"	0	40	10	0	2	0	0	0	0	0	0	4	0	4	23	0	0	0	0	0	3	0	0	0	0	0	0	2	38	1	0	0	0	27	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	185	0
328	"Falling Slash Strengthener"	0	17	9	0	3	0	0	0	0	0	0	4	0	4	19	0	0	0	0	0	3	0	0	0	0	0	0	2	39	1	0	0	0	28	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	180	0
329	"Lunge Strengthener"	0	17	9	0	2	0	0	0	0	0	0	4	0	4	20	0	0	0	0	0	3	0	0	0	0	0	3	2	40	1	0	0	0	29	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	170	0
330	"Twisting Slash Strengthener"	0	40	10	10	2	0	0	0	0	0	0	4	0	4	41	0	0	0	0	0	3	0	0	0	0	0	0	3	41	1	0	0	0	30	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0
331	"Rageful Blow Strengthener"	170	22	25	22	3	0	0	0	0	0	0	3	0	4	42	0	0	0	0	0	3	0	0	0	0	0	0	3	42	1	0	0	0	31	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	125	0
332	"Twisting Slash Mastery"	0	1	22	20	2	0	0	0	0	0	0	4	0	4	330	0	0	0	0	0	3	0	0	0	0	0	0	4	41	1	0	0	0	32	0	0	0	0	1	1	0	1	0	0	1	40	-1	-1	150	0
333	"Rageful Blow Mastery"	170	1	50	30	3	0	0	0	0	0	0	3	0	4	331	0	0	0	0	0	3	0	0	0	0	0	0	4	42	1	0	0	0	33	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	125	0
334	"Maximum Life Increase"	0	9	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	4	43	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
335	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	4	44	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
336	"Slash Strengthener"	160	22	15	13	3	0	0	0	0	0	0	4	0	4	43	0	0	0	0	0	3	0	0	0	0	0	0	5	45	1	0	0	0	36	0	0	1	0	0	0	0	0	0	2	1	150	-1	-1	105	0
337	"Strike of Destruction Power Up"	100	22	30	24	5	0	0	0	0	0	0	2	0	4	232	0	0	0	0	0	3	0	0	0	0	0	0	5	46	1	0	0	0	37	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	135	0
338	"Maximum Mana Increase"	0	9	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	5	47	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
339	"Death Stab Proficiency"	160	22	30	26	3	0	0	0	0	0	0	4	0	4	336	0	0	0	0	0	3	0	0	0	0	0	0	6	45	1	0	0	0	39	0	0	0	0	0	0	0	0	0	2	1	150	-1	-1	105	0
340	"Strike of Destruction Proficiency"	100	22	30	24	5	0	0	0	0	0	0	2	0	4	337	0	0	0	0	0	3	0	0	0	0	0	0	6	46	1	0	0	0	40	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	135	0
341	"Maximum AG Increase"	0	8	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	6	48	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
342	"Death Stab Mastery"	160	7	30	26	3	0	0	0	0	0	0	4	0	4	339	0	0	0	0	0	3	0	0	0	0	0	0	7	45	1	0	0	0	42	0	0	0	0	0	0	0	0	0	2	1	150	-1	-1	105	0
343	"Strike of Destruction Mastery"	100	22	30	24	5	0	0	0	0	0	0	2	0	4	340	0	0	0	0	0	3	0	0	0	0	0	0	7	46	1	0	0	0	43	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	135	0
344	"Blood Storm"	0	25	87	29	3	5000	0	0	0	0	0	4	0	4	0	0	0	0	0	0	3	0	3	0	0	0	0	8	49	10	0	0	0	44	0	0	0	0	1	0	2	1	0	2	1	200	-1	-1	138	0
345	"Combo Strengthener"	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	7	50	1	0	0	0	45	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
346	"Blood Storm Strengthener"	0	5	95	31	3	3000	0	0	0	0	0	4	0	4	344	0	0	0	0	0	3	0	3	0	0	0	0	9	49	1	0	0	0	46	0	0	1	0	1	0	2	1	0	2	1	200	-1	-1	138	0
347	"Attack Rate"	0	14	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	1	51	1	0	0	0	47	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
348	"Two-handed Sword Strengthener"	0	42	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	2	52	1	0	0	0	48	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
349	"One-handed Sword Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	2	53	1	0	0	0	49	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
350	"Mace Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	2	54	1	0	0	0	50	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
351	"Spear Strengthener"	0	41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	2	55	1	0	0	0	51	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
352	"Two-handed Sword Mastery"	0	41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	3	56	1	0	0	0	52	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
353	"One-handed Sword Mastery"	0	23	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	3	57	1	0	0	0	53	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
354	"Mace Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	3	58	1	0	0	0	54	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
355	"Spear Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	3	59	1	0	0	0	55	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
356	"Swell Life Strengthener"	120	7	24	26	0	0	0	0	0	0	0	0	-1	4	48	0	0	0	0	0	3	0	0	0	0	0	0	4	60	1	0	0	0	56	1	0	0	8	2	1	0	1	0	0	-1	-1	-1	-1	100	0
357	"Mana Reduction"	0	18	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	4	61	1	0	0	0	57	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
358	"Monster Attack SD Increment"	0	11	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	4	62	1	0	0	0	58	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
359	"Monster Attack Life Increment"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	4	63	1	0	0	0	59	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
360	"Swell Life Proficiency"	120	7	26	28	0	0	0	0	0	0	0	0	-1	4	356	0	0	0	0	0	3	0	0	0	0	0	0	5	60	1	0	0	0	60	1	0	0	135	2	1	0	1	0	0	-1	-1	-1	-1	100	0
361	"Minimum Attack Power Increase"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	3	0	0	3	5	64	1	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
362	"Monster Attack Mana Increment"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	5	65	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
363	"Swell Life Mastery"	120	7	28	30	0	0	0	0	0	0	0	0	-1	4	360	0	0	0	0	0	3	0	0	0	0	0	0	6	60	1	0	0	0	63	1	0	0	136	2	1	0	1	0	0	-1	-1	-1	-1	100	0
364	"Maximum Attack Power Increase"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	3	0	0	3	6	66	1	0	0	0	64	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
366	"Increases critical damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	6	68	1	0	0	0	66	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
367	"Restores all Mana"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	69	1	0	0	0	67	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
368	"Restores all HP"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	70	1	0	0	0	68	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
369	"Increases excellent damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	7	71	1	0	0	0	69	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
370	"Increases double damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	8	72	1	0	0	0	70	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
371	"Increases chance of ignore Def"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	9	73	1	0	0	0	71	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
372	"Restores all SD"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	8	74	1	0	0	0	72	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
373	"Increases triple damage rate"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	0	9	75	1	0	0	0	73	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
374	"Eternal Wings Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	8	76	1	0	0	0	74	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
375	"Eternal Wings Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	8	77	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
377	"Eternal Wings Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	9	79	1	0	0	0	77	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
378	"Flame Strengthener"	35	17	55	0	6	0	160	0	0	0	0	1	1	4	5	0	0	0	0	3	0	0	0	0	0	0	0	2	80	1	0	0	0	78	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	120	0
379	"Lightning Strengthener"	13	40	20	0	6	0	72	0	0	0	0	4	1	4	3	0	0	0	0	3	0	0	0	0	0	0	0	2	81	1	0	0	0	79	0	0	2	0	0	0	0	0	0	0	3	40	-1	-1	180	0
380	"Expansion of Wizardry Power Up"	220	1	220	55	6	0	1058	0	0	0	0	0	1	4	233	0	0	0	0	3	0	0	0	0	0	0	0	2	82	1	0	0	0	80	1	0	2	138	2	1	0	1	0	0	-1	-1	-1	-1	100	0
381	"Inferno Strengthener"	88	4	220	0	0	0	724	0	0	0	0	1	1	4	14	0	0	0	0	3	0	0	0	0	0	0	0	3	83	1	0	0	0	81	0	0	2	0	1	1	0	1	0	0	3	90	-1	-1	110	0
382	"Blast Strengthener"	80	17	165	0	6	0	500	0	0	0	0	4	1	4	13	0	0	0	0	3	0	0	0	0	0	0	0	3	84	1	0	0	0	82	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	130	0
383	"Expansion of Wizardry Mastery"	220	1	220	55	6	0	1058	0	0	0	0	0	1	4	380	0	0	0	0	3	0	0	0	0	0	0	0	3	82	1	0	0	0	83	1	0	0	139	2	1	0	1	0	0	-1	-1	-1	-1	100	0
384	"Poison Strengthener"	30	40	46	0	6	0	140	0	0	0	0	5	1	4	1	0	0	0	0	3	0	0	0	0	0	0	0	3	85	1	0	0	0	84	0	0	2	0	0	0	0	0	0	0	3	50	-1	-1	150	0
385	"Evil Spirit Strengthener"	50	4	108	0	6	0	220	0	0	0	0	5	1	4	9	0	0	0	0	3	0	0	0	0	0	0	0	4	86	1	0	0	0	85	0	0	2	0	1	0	0	0	0	0	3	150	-1	-1	110	0
386	"Magic Mastery"	50	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	4	87	1	0	0	0	86	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
387	"Decay Strengthener"	96	17	120	10	6	0	953	0	0	0	0	5	1	4	38	0	0	0	0	3	0	0	0	0	0	0	0	4	88	1	0	0	0	87	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	110	0
388	"Hellfire Strengthener"	60	40	176	0	0	0	260	0	0	0	0	1	1	4	10	0	0	0	0	3	0	0	0	0	0	0	0	5	89	1	0	0	0	88	0	0	2	0	1	1	0	1	0	0	3	200	-1	-1	130	0
389	"Ice Strengthener"	25	40	42	0	6	0	120	0	0	0	0	2	1	4	7	0	0	0	0	3	0	0	0	0	0	0	0	5	90	1	0	0	0	89	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	150	0
390	"Meteor Strengthener"	21	40	13	0	6	0	104	0	0	0	0	3	1	4	2	0	0	0	0	3	0	0	0	0	0	0	0	6	210	1	0	0	0	90	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	190	0
391	"Ice Storm Strengthener"	93	17	110	5	6	0	849	0	0	0	0	2	1	4	39	0	0	0	0	3	0	0	0	0	0	0	0	6	92	1	0	0	0	91	0	0	2	0	1	0	0	0	0	0	3	90	-1	-1	115	0
