//ID	//Name1	Name2	Opt_1stIndex_1	Opt_2ndIndex_1	Opt_1stIndex_2	Opt_2ndIndex_2	Opt_1stIndex_3	Opt_2ndIndex_3	Opt_1stIndex_4	Opt_2ndIndex_4	Opt_1stIndex_5	Opt_2ndIndex_5	Opt_1stIndex_6	Opt_2ndIndex_6	Opt_1stValue_1	Opt_2ndValue_1	Opt_1stValue_2	Opt_2ndValue_2	Opt_1stValue_3	Opt_2ndValue_3	Opt_1stValue_4	Opt_2ndValue_4	Opt_1stValue_5	Opt_2ndValue_5	Opt_1stValue_6	Opt_2ndValue_6	Opt_1stExIndex	Opt_2ndExIndex	Opt_1stExValue	Opt_2ndExValue	Flag	Full_Index_1	Full_Index_2	Full_Index_3	Full_Index_4	Full_Index_5	Full_Index_6	Full_Index_7	Full_Index_8	Full_Index_9	Full_Value_1	Full_Value_2	Full_Value_3	Full_Value_4	Full_Value_5	Full_Value_6	Full_Value_7	Full_Value_8	Full_Value_9	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC
78	Fury's	Fury's	19	0	20	26	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
79			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
80	Transcendence's	Transcendence's	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
81			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
82	Flurry's	Flurry's	19	1	20	26	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
83			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
84	Honor's	Honor's	19	2	20	33	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
85			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
86	Extremity's	Extremity's	19	0	20	26	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
87			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
88	Conquest's	Conquest's	19	0	20	26	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
89			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
90	Destruction's	Destruction's	19	0	20	26	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
91			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
92	Tenacity's	Tenacity's	19	0	20	26	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
93			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
94	Novice Knight	Novice Knight	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	5	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
95	Knight	Knight	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
96	Novice Magician	Novice Magician	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
97	Magician	Magician	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
98	Novice Elf	Novice Elf	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	5	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
99	Elf	Elf	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
100	Novice Magic Gladiator	Novice Magic Gladiator	8	-1	19	-1	20	-1	-1	-1	-1	-1	-1	-1	7	-1	5	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	27	25	-1	-1	-1	-1	-1	-1	30	30	20	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
101	Magic Gladiator	Magic Gladiator	8	-1	19	-1	20	-1	-1	-1	-1	-1	-1	-1	10	-1	7	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	27	25	21	-1	-1	-1	-1	-1	50	50	40	3	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
102	Novice Darklord	Novice Darklord	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	5	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
103	Darklord	Darklord	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
104	Novice Summoner	Novice Summoner	7	-1	19	-1	20	-1	33	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
105	Summoner	Summoner	7	-1	19	-1	20	-1	33	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
106	Novice Fighter	Novice Fighter	10	-1	8	-1	20	-1	-1	-1	-1	-1	-1	-1	20	-1	7	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	25	-1	-1	-1	-1	-1	-1	-1	30	20	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
107	Fighter	Fighter	10	-1	8	-1	20	-1	-1	-1	-1	-1	-1	-1	40	-1	10	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	26	25	21	-1	-1	-1	-1	-1	-1	50	40	3	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
108	Novice Lancer	Novice Lancer	22	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
109	Lancer	Lancer	22	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
110	Courage's	Courage's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	30	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
111	Wisdom's	Wisdom's	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	40	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	40	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
112	Speed's	Speed's	19	1	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	30	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
113	Chaos's	Chaos's	19	2	20	33	16	18	-1	-1	-1	-1	-1	-1	40	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	40	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
114	Determination's	Determination's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	30	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
115	Justice's	Justice's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	30	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
116	Will's	Will's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	25	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
117	Retribution's	Retribution's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	25	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
118	Protect's	Protect's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	40	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
119	Peace's	Peace's	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	50	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	60	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
120	Blessing's	Blessing's	19	1	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	40	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
121	Guard's	Guard's	19	2	20	33	16	18	-1	-1	-1	-1	-1	-1	50	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	60	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
122	Solid's	Solid's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	40	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
123	Decisive's	Decisive's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	40	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
124	Strong's	Strong's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	35	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
125	Sacred's	Sacred's	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	35	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
126	Salvation	Salvation	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	50	7	7	7	10	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	25	-1	-1	-1	-1	-1	-1	70	10	40	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
127	Revival	Revival	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	70	16	16	14	20	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	25	-1	-1	-1	-1	-1	-1	150	15	65	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
128	Healing	Healing	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	100	35	35	25	35	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	25	-1	-1	-1	-1	-1	-1	300	20	100	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
129	Magical	Magical	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
130	Fall	Fall	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	40	70	15	75	18	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	7	15	40	35	50	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
131	Determination	Determination	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	50	90	18	100	20	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	9	20	60	40	70	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
132	Knight Awakening	Awakening	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	40	100	18	0	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
133	Wizard Awakening	Awakening	19	2	20	121	124	123	-1	-1	-1	-1	-1	-1	55	100	18	1	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
134	Fairy Awakening (A)	Awakening	19	1	20	120	124	123	-1	-1	-1	-1	-1	-1	45	100	18	5	9	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
135	Summoner Awakening	Awakening	19	2	20	131	124	123	-1	-1	-1	-1	-1	-1	55	100	18	1	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
136	Magic Awakening (A)	Awakening	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	40	100	18	0	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
137	Lord Awakening	Awakening	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	55	100	18	5	9	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
138	Fighter Awakening	Awakening	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	40	100	18	0	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
139	Lancer Awakening	Awakening	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	45	100	18	5	9	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
140	Fairy Awakening (B)	Awakening	2	29	28	22	30	10	-1	-1	-1	-1	-1	-1	120	43	43	35	50	220	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	24	122	-1	-1	-1	-1	-1	-1	480	25	2	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
141	Magic Awakening (B)	Awakening	19	2	20	121	124	123	-1	-1	-1	-1	-1	-1	55	100	18	1	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
142	Arkadin	Arkadin	21	-1	7	-1	2	-1	-1	-1	-1	-1	-1	-1	5	-1	10	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	15	17	16	18	-1	-1	-1	-1	-1	15	15	20	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
143	Emile	Emile	20	-1	11	-1	10	-1	-1	-1	-1	-1	-1	-1	10	-1	300	-1	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	19	15	17	13	-1	-1	-1	-1	-1	10	15	15	50	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
144	Plural	Plural	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
145	Cool	Cool	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	40	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	40	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
146	Perth's	Perth's	11	-1	19	-1	10	-1	20	-1	-1	-1	-1	-1	30	-1	25	-1	20	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	15	17	16	18	-1	-1	-1	-1	-1	10	10	10	10	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
147	Fay Hugh	Fay Hugh	11	-1	10	-1	20	-1	15	-1	-1	-1	-1	-1	50	-1	40	-1	15	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	17	16	18	21	-1	-1	-1	-1	-1	15	20	20	5	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
148	Apprentice	Apprentice	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
149	Runic Magic	Runic Magic	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
150	Knight Cold	Cold	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	21	15	18	19	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
151	Wizard Cold	Cold	126	129	20	121	124	123	-1	-1	-1	-1	-1	-1	25	15	18	20	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
152	Fairy Cold (A)	Cold	126	128	20	120	124	123	-1	-1	-1	-1	-1	-1	28	15	18	24	27	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
153	Summoner Cold	Cold	126	129	20	131	124	123	-1	-1	-1	-1	-1	-1	25	15	18	20	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
154	Magic Cold (A)	Cold	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	21	15	18	19	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
155	Lord Cold	Cold	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	25	15	18	24	27	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
156	Fighter Cold	Cold	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	21	15	18	19	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
157	Lancer Cold	Cold	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	28	15	18	24	27	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
158	Fairy Cold (B)	Cold	129	29	28	22	30	10	-1	-1	-1	-1	-1	-1	29	51	51	45	65	270	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	130	122	125	-1	-1	-1	-1	-1	550	16	18	17	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
159	Magic Cold (B)	Cold	126	129	20	121	124	123	-1	-1	-1	-1	-1	-1	25	29	18	20	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
160	Obsessive	Obsessive	19	2	20	27	16	18	-1	-1	-1	-1	-1	-1	50	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	60	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
161	Runic Awakening	Awakening	19	2	20	121	124	123	-1	-1	-1	-1	-1	-1	55	100	18	1	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
